tiempo,x,y,vx,vy
0.89,44.5,22.814749499999998,50.0,21.2691
0.9,45.0,23.02695,50.0,21.171
0.91,45.5,23.2381695,50.0,21.072899999999997
0.92,46.0,23.448408,50.0,20.9748
0.93,46.5,23.6576655,50.0,20.8767
0.9400000000000001,47.0,23.865942000000004,50.0,20.778599999999997
0.9500000000000001,47.5,24.073237500000005,50.0,20.6805
0.96,48.0,24.279551999999995,50.0,20.5824
0.97,48.5,24.484885499999997,50.0,20.484299999999998
0.98,49.0,24.689238,50.0,20.386200000000002
0.99,49.5,24.8926095,50.0,20.2881
1.0,50.0,25.095,50.0,20.189999999999998
1.01,50.5,25.2964095,50.0,20.0919
1.02,51.0,25.496838,50.0,19.9938
1.03,51.5,25.696285500000002,50.0,19.895699999999998
1.04,52.0,25.894752000000004,50.0,19.7976
1.05,52.5,26.0922375,50.0,19.6995
1.06,53.0,26.288742,50.0,19.601399999999998
1.07,53.5,26.4842655,50.0,19.5033
1.08,54.0,26.678808000000004,50.0,19.4052
1.09,54.50000000000001,26.8723695,50.0,19.3071
1.1,55.00000000000001,27.06495,50.0,19.208999999999996
1.11,55.50000000000001,27.256549500000002,50.0,19.1109
1.12,56.00000000000001,27.447168,50.0,19.0128
1.1300000000000001,56.50000000000001,27.636805500000005,50.0,18.914699999999996
1.1400000000000001,57.00000000000001,27.825462,50.0,18.816599999999998
1.1500000000000001,57.50000000000001,28.013137500000006,50.0,18.7185
1.16,57.99999999999999,28.199831999999997,50.0,18.6204
1.17,58.5,28.385545499999996,50.0,18.5223
1.18,59.0,28.570278,50.0,18.4242
1.19,59.5,28.754029499999994,50.0,18.3261
1.2,60.0,28.936799999999998,50.0,18.228
1.21,60.5,29.1185895,50.0,18.1299
1.22,61.0,29.299398,50.0,18.0318
1.23,61.5,29.4792255,50.0,17.9337
1.24,62.0,29.658072000000004,50.0,17.8356
1.25,62.5,29.8359375,50.0,17.737499999999997
1.26,63.0,30.012821999999996,50.0,17.6394
1.27,63.5,30.1887255,50.0,17.5413
1.28,64.0,30.363647999999998,50.0,17.443199999999997
1.29,64.5,30.537589500000003,50.0,17.3451
1.3,65.0,30.710549999999998,50.0,17.247
1.31,65.5,30.882529500000004,50.0,17.148899999999998
1.32,66.0,31.053528,50.0,17.0508
1.33,66.5,31.223545500000004,50.0,16.9527
1.34,67.0,31.392582,50.0,16.854599999999998
1.35,67.5,31.5606375,50.0,16.7565
1.36,68.0,31.727712000000004,50.0,16.6584
1.37,68.5,31.8938055,50.0,16.560299999999998
1.3800000000000001,69.0,32.058918000000006,50.0,16.462199999999996
1.3900000000000001,69.5,32.2230495,50.0,16.3641
1.4000000000000001,70.0,32.3862,50.0,16.266
1.41,70.5,32.5483695,50.0,16.1679
1.42,71.0,32.709557999999994,50.0,16.0698
1.43,71.5,32.8697655,50.0,15.9717
1.44,72.0,33.028991999999995,50.0,15.8736
1.45,72.5,33.1872375,50.0,15.7755
1.46,73.0,33.344502,50.0,15.6774
1.47,73.5,33.5007855,50.0,15.5793
1.48,74.0,33.656088,50.0,15.4812
1.49,74.5,33.810409500000006,50.0,15.383099999999999
1.5,75.0,33.96375,50.0,15.285
1.51,75.5,34.11610949999999,50.0,15.1869
1.52,76.0,34.267488,50.0,15.088799999999999
1.53,76.5,34.4178855,50.0,14.990699999999999
1.54,77.0,34.567302000000005,50.0,14.892599999999998
1.55,77.5,34.715737499999996,50.0,14.7945
1.56,78.0,34.863192000000005,50.0,14.696399999999999
1.57,78.5,35.0096655,50.0,14.598299999999998
1.58,79.0,35.155158,50.0,14.500199999999998
1.59,79.5,35.2996695,50.0,14.402099999999999
1.6,80.0,35.4432,50.0,14.303999999999998
1.61,80.5,35.585749500000006,50.0,14.205899999999998
1.62,81.0,35.727318,50.0,14.107799999999997
1.6300000000000001,81.5,35.867905500000006,50.0,14.009699999999999
1.6400000000000001,82.0,36.007512,50.0,13.911599999999996
1.6500000000000001,82.5,36.1461375,50.0,13.813499999999998
1.6600000000000001,83.0,36.283782,50.0,13.715399999999999
1.67,83.5,36.42044549999999,50.0,13.6173
1.68,84.0,36.556128,50.0,13.519200000000001
1.69,84.5,36.69082949999999,50.0,13.4211
1.7,85.0,36.82455,50.0,13.323
1.71,85.5,36.9572895,50.0,13.224899999999998
1.72,86.0,37.089048000000005,50.0,13.1268
1.73,86.5,37.2198255,50.0,13.0287
1.74,87.0,37.349622000000004,50.0,12.930599999999998
1.75,87.5,37.4784375,50.0,12.8325
1.76,88.0,37.606272,50.0,12.734399999999997
1.77,88.5,37.7331255,50.0,12.636299999999999
1.78,89.0,37.858998,50.0,12.5382
1.79,89.5,37.983889500000004,50.0,12.440099999999997
1.8,90.0,38.1078,50.0,12.341999999999999
1.81,90.5,38.2307295,50.0,12.2439
1.82,91.0,38.352678,50.0,12.145799999999998
1.83,91.5,38.4736455,50.0,12.047699999999999
1.84,92.0,38.593632,50.0,11.949599999999997
1.85,92.5,38.7126375,50.0,11.851499999999998
1.86,93.0,38.830662000000004,50.0,11.7534
1.87,93.5,38.9477055,50.0,11.655299999999997
1.8800000000000001,94.0,39.063768,50.0,11.557199999999998
1.8900000000000001,94.5,39.1788495,50.0,11.4591
1.9000000000000001,95.0,39.292950000000005,50.0,11.360999999999997
1.9100000000000001,95.5,39.4060695,50.0,11.262899999999998
1.92,96.0,39.518207999999994,50.0,11.1648
1.93,96.5,39.6293655,50.0,11.0667
1.94,97.0,39.739542,50.0,10.968599999999999
1.95,97.5,39.8487375,50.0,10.8705
1.96,98.0,39.956952,50.0,10.772400000000001
1.97,98.5,40.0641855,50.0,10.674299999999999
1.98,99.0,40.170438,50.0,10.5762
1.99,99.5,40.275709500000005,50.0,10.478099999999998
2.0,100.0,40.379999999999995,50.0,10.379999999999999
2.0100000000000002,100.50000000000001,40.483309500000004,50.0,10.281899999999997
2.02,101.0,40.585638,50.0,10.183799999999998
2.0300000000000002,101.50000000000001,40.686985500000006,50.0,10.085699999999996
2.04,102.0,40.787352,50.0,9.987599999999997
2.05,102.49999999999999,40.886737499999995,50.0,9.889500000000002
2.06,103.0,40.985142,50.0,9.7914
2.07,103.49999999999999,41.082565499999994,50.0,9.6933
2.08,104.0,41.179008,50.0,9.595199999999998
2.09,104.5,41.274469499999995,50.0,9.4971
2.1,105.0,41.36895,50.0,9.398999999999997
2.11,105.5,41.4624495,50.0,9.300899999999999
2.12,106.0,41.554968,50.0,9.202799999999996
2.13,106.5,41.6465055,50.0,9.104700000000001
2.14,107.0,41.737062,50.0,9.006599999999999
2.15,107.5,41.826637500000004,50.0,8.9085
2.16,108.0,41.915232,50.0,8.810399999999998
2.17,108.5,42.00284549999999,50.0,8.712299999999999
2.18,109.00000000000001,42.089478,50.0,8.614199999999997
2.19,109.5,42.1751295,50.0,8.516099999999998
2.2,110.00000000000001,42.2598,50.0,8.417999999999996
2.21,110.5,42.3434895,50.0,8.3199
2.22,111.00000000000001,42.426198,50.0,8.221799999999998
2.23,111.5,42.5079255,50.0,8.1237
2.24,112.00000000000001,42.588672,50.0,8.025599999999997
2.25,112.5,42.668437499999996,50.0,7.927499999999998
2.2600000000000002,113.00000000000001,42.74722200000001,50.0,7.829399999999996
2.27,113.5,42.825025499999995,50.0,7.731299999999997
2.2800000000000002,114.00000000000001,42.901848,50.0,7.633199999999995
2.29,114.5,42.9776895,50.0,7.5351
2.3000000000000003,115.00000000000001,43.05255000000001,50.0,7.436999999999998
2.31,115.5,43.1264295,50.0,7.338899999999999
2.32,115.99999999999999,43.199327999999994,50.0,7.2408
2.33,116.5,43.271245500000006,50.0,7.142699999999998
2.34,117.0,43.342181999999994,50.0,7.044599999999999
2.35,117.5,43.41213749999999,50.0,6.946499999999997
2.36,118.0,43.481111999999996,50.0,6.848400000000002
2.37,118.5,43.54910550000001,50.0,6.750299999999999
2.38,119.0,43.61611799999999,50.0,6.652200000000001
2.39,119.5,43.682149499999994,50.0,6.554099999999998
2.4,120.0,43.7472,50.0,6.4559999999999995
2.41,120.5,43.81126950000001,50.0,6.357899999999997
2.42,121.0,43.874357999999994,50.0,6.2597999999999985
2.43,121.50000000000001,43.9364655,50.0,6.161699999999996
2.44,122.0,43.997592,50.0,6.063600000000001
2.45,122.50000000000001,44.05773749999999,50.0,5.965499999999999
2.46,123.0,44.116901999999996,50.0,5.8674
2.47,123.50000000000001,44.1750855,50.0,5.769299999999998
2.48,124.0,44.232288000000004,50.0,5.671199999999999
